Tiempo;Trayectoria 1;Trayectoria 2;Trayectoria 3;Trayectoria 4;Trayectoria 5;Trayectoria 6;Trayectoria 7;Trayectoria 8;Trayectoria 9;Trayectoria 10;Semilla
1,1400000000000001;-0,6482743425964981;2,1077225875761476;1,294931722945981;3,0050219214259974;7,678365309832829;-0,742132196406854;0,42770202551586534;0,49885357600157215;5,650082609585715;-1,1524272788236885;927364360
1,1500000000000001;-0,4113966628107164;2,1157087908618237;1,2429656394654844;3,3424881792208287;7,899701337108194;-0,5383740722121974;0,4448870236323501;0,45561733273181826;5,683232036485392;-1,4141865815934476;927364360
1,16;-0,2543646294562224;2,359195653534757;1,0305873499925275;3,5064108789955113;8,026142414708623;-0,4167888037663295;0,036190102845892524;0,618659456415315;5,372929235695027;-1,0676175671925698;927364360
1,17;-0,21948259795577435;2,6459591488587777;0,4699952699873824;3,3378997208945487;7,834649677734229;0,08059008488952618;0,09316983930194664;0,6985478966557302;5,257708710234604;-0,9121309948908893;927364360
1,18;-0,005187253075982279;2,783758056318029;0,643074055493147;3,642535124702097;7,702441738595938;-0,004907026109213758;0,5254248636332944;0,803736772161255;4,7478069363742;-0,46373761122156365;927364360
1,19;0,11264156946429836;2,5386260388732205;0,024109587335319538;3,9887699151313614;7,487837631650389;-0,28550102241672237;0,2437321871074734;0,9401581456142477;4,773373519117601;-0,1475076302759884;927364360
1,2;-0,22893745366430107;2,545198978762808;-0,29609102393446324;4,119894216422557;7,537917981502833;-0,5187540159175206;0,33748434659313564;1,1055636970830962;4,449401523261509;0,28033057566180036;927364360
1,21;0,0954414423686154;2,908788854960124;0,13350805634513957;3,937009071420865;7,92271069460257;-0,8366146220540212;0,5238786101436974;1,2961374555043705;4,2014462273028;-0,039570210940187034;927364360
1,22;0,20844381689230215;2,7568719258024115;-0,15619847506189438;3,74805366343323;7,8451643301861225;-0,4367844494679111;0,7026643498957506;1,2761968597142006;4,659550266060741;0,2889089049131099;927364360
1,23;0,6109206423943118;2,850157039716156;-0,28855061380685354;3,7361001023325864;7,674661164470949;-0,5247522497862153;0,6909398284152921;1,56503014183143;4,184456911804161;0,16948614092210662;927364360
1,24;0,7779987427129407;2,7236294655675475;-0,3471360811307632;3,639899258324555;8,103596952966486;-0,2472196949131895;0,7142007209215211;1,427202536851464;4,295560804492621;0,3934990971578962;927364360
1,25;0,41944816262481405;2,6528572446824463;-0,3727772202919788;3,626222744031945;8,228149601935865;-0,20278200141397834;0,3516717447104381;1,109272738656379;4,466421771885888;0,5541175635225271;927364360
1,26;-0,2290755162672748;2,5138677712755415;-0,6522188423714892;3,8428356242739814;8,570442578296161;-0,02330955829307177;0,12579579285054227;0,798135713106493;4,253097932377183;1,0824962574121428;927364360
1,27;-0,42901429322775697;2,7596057298878898;-0,3458480108766042;4,2676245265554495;8,389987052242333;0,03176052963509841;0,33162499234558906;0,7319497301296282;4,130880637354014;1,3051053663583603;927364360
1,28;-0,47577314733511844;3,059114725957892;-0,4901341272918255;4,322178383925121;8,317343334823658;-0,20641661817676638;0,5384260712980035;0,8232869297545227;4,446297467416861;1,3203500024935968;927364360
1,29;-0,37048642210403354;3,0119727986352833;-0,6274501174379779;3,984532480168828;8,541767018578879;-0,6765705585093118;0,6542664721676253;0,5379901999264693;4,414813873989986;1,7908823977107584;927364360
1,3;-0,4018240804194836;3,265836925342188;-0,5543848673558134;4,140069211396401;8,361655957780073;-1,071826074911412;0,7889276895888719;1,1718030234254475;4,5784973520551935;1,2427876314738815;927364360
1,31;-0,6126925929944489;3,646417463828962;-0,7230234656743193;4,005489430051016;8,24054276494337;-1,2156237762843272;0,6488541550461406;1,5734776572451867;4,787261763380127;1,6713535251951137;927364360
1,32;-0,3655660163166009;3,554112642786968;-0,7382207015146415;3,6605140539346905;8,22157010247734;-1,201735055744463;-0,02714124603615442;2,1000899771716925;4,8185996260897825;1,8875975213764375;927364360
